id;brand;model;reference;price;rimType;compatibility;diametr;ET;width;dia;bolts;CO;color;original
9146;REPLICA OS;OS Le-H038;;5890;Литые;;15;25;6;108;4;65,1;;false
9147;REPLICA OS;OS Le-H085;;4220;Литые;;17;37;7;112;5;66,6;;false
9148;REPLICA OS;OS Le-H085;;5890;Литые;;16;39;6,5;105;5;56,6;;false
9149;REPLICA OS;OS Le-H085;;5890;Литые;;15;25;6;108;4;65,1;;false
9150;REPLICA OS;OS Le-H086;;4220;Литые;;17;37;7;112;5;66,6;;false
9151;REPLICA OS;OS Le-H086;;5890;Литые;;16;39;6,5;105;5;56,6;;false
9152;REPLICA OS;OS Le-H086;;5890;Литые;;15;25;6;108;4;65,1;;false
9153;REPLICA OS;OS LR-H081;;4220;Литые;;17;37;7;112;5;66,6;;false
9154;REPLICA OS;OS LR-H081;;5890;Литые;;16;39;6,5;105;5;56,6;;false
9155;REPLICA OS;OS LR-H081;;5890;Литые;;15;25;6;108;4;65,1;;false
9156;REPLICA OS;OS Ma-H055;;4220;Литые;;17;37;7;112;5;66,6;;false
9157;REPLICA OS;OS Ma-H055;;5890;Литые;;16;39;6,5;105;5;56,6;;false
9158;REPLICA OS;OS Ma-H055;;5890;Литые;;15;25;6;108;4;65,1;;false
9159;REPLICA OS;OS Ma-H094;;4220;Литые;;17;37;7;112;5;66,6;;false
9160;REPLICA OS;OS Ma-H094;;5890;Литые;;16;39;6,5;105;5;56,6;;false
9161;REPLICA OS;OS Ma-H094;;5890;Литые;;15;25;6;108;4;65,1;;false
9162;REPLICA OS;OS Ma-H095;;4220;Литые;;17;37;7;112;5;66,6;;false
9163;REPLICA OS;OS Ma-H095;;5890;Литые;;16;39;6,5;105;5;56,6;;false
9164;REPLICA OS;OS Ma-H095;;5890;Литые;;15;25;6;108;4;65,1;;false
9165;REPLICA OS;OS Me-H085;;4220;Литые;;17;37;7;112;5;66,6;;false
9166;REPLICA OS;OS Me-H085;;5890;Литые;;16;39;6,5;105;5;56,6;;false
9167;REPLICA OS;OS Me-H085;;5890;Литые;;15;25;6;108;4;65,1;;false
9168;REPLICA OS;OS Me-H145;;4220;Литые;;17;37;7;112;5;66,6;;false
9169;REPLICA OS;OS Me-H145;;5890;Литые;;16;39;6,5;105;5;56,6;;false
9170;REPLICA OS;OS Me-H145;;5890;Литые;;15;25;6;108;4;65,1;;false
9171;REPLICA OS;OS Mi-H035;;4220;Литые;;17;37;7;112;5;66,6;;false
9172;REPLICA OS;OS Mi-H035;;5890;Литые;;16;39;6,5;105;5;56,6;;false
9173;REPLICA OS;OS Mi-H035;;5890;Литые;;15;25;6;108;4;65,1;;false
9174;REPLICA OS;OS Mi-H036;;4220;Литые;;17;37;7;112;5;66,6;;false
9175;REPLICA OS;OS Mi-H036;;5890;Литые;;16;39;6,5;105;5;56,6;;false
9176;REPLICA OS;OS Mi-H036;;5890;Литые;;15;25;6;108;4;65,1;;false
9177;REPLICA OS;OS Mi-H038;;4220;Литые;;17;37;7;112;5;66,6;;false
9178;REPLICA OS;OS Mi-H038;;5890;Литые;;16;39;6,5;105;5;56,6;;false
9179;REPLICA OS;OS Mi-H038;;5890;Литые;;15;25;6;108;4;65,1;;false
9180;REPLICA OS;OS Mi-H039;;4220;Литые;;17;37;7;112;5;66,6;;false
9181;REPLICA OS;OS Mi-H039;;5890;Литые;;16;39;6,5;105;5;56,6;;false
9182;REPLICA OS;OS Mi-H039;;5890;Литые;;15;25;6;108;4;65,1;;false
9183;REPLICA OS;OS Mi-H082;;4220;Литые;;17;37;7;112;5;66,6;;false
9184;REPLICA OS;OS Mi-H082;;5890;Литые;;16;39;6,5;105;5;56,6;;false
9185;REPLICA OS;OS Mi-H082;;5890;Литые;;15;25;6;108;4;65,1;;false
9186;REPLICA OS;OS Mi-H093;;4220;Литые;;17;37;7;112;5;66,6;;false
9187;REPLICA OS;OS Mi-H093;;5890;Литые;;16;39;6,5;105;5;56,6;;false
9188;REPLICA OS;OS Mi-H093;;5890;Литые;;15;25;6;108;4;65,1;;false
9189;REPLICA OS;OS Mi-H094;;4220;Литые;;17;37;7;112;5;66,6;;false
9190;REPLICA OS;OS Mi-H094;;5890;Литые;;16;39;6,5;105;5;56,6;;false
9191;REPLICA OS;OS Mi-H094;;5890;Литые;;15;25;6;108;4;65,1;;false
9192;REPLICA OS;OS Mi-H099;;4220;Литые;;17;37;7;112;5;66,6;;false
9193;REPLICA OS;OS Mi-H099;;5890;Литые;;16;39;6,5;105;5;56,6;;false
9194;REPLICA OS;OS Mi-H099;;5890;Литые;;15;25;6;108;4;65,1;;false
9195;REPLICA OS;OS Mi-Y795;;4220;Литые;;17;37;7;112;5;66,6;;false
9196;REPLICA OS;OS Mi-Y795;;5890;Литые;;16;39;6,5;105;5;56,6;;false
9197;REPLICA OS;OS Mi-Y795;;5890;Литые;;15;25;6;108;4;65,1;;false
9198;REPLICA OS;OS Ni-H035;;4220;Литые;;17;37;7;112;5;66,6;;false
9199;REPLICA OS;OS Ni-H035;;5890;Литые;;16;39;6,5;105;5;56,6;;false
9200;REPLICA OS;OS Ni-H035;;5890;Литые;;15;25;6;108;4;65,1;;false
9201;REPLICA OS;OS Ni-H079;;4220;Литые;;17;37;7;112;5;66,6;;false
9202;REPLICA OS;OS Ni-H079;;5890;Литые;;16;39;6,5;105;5;56,6;;false
9203;REPLICA OS;OS Ni-H079;;5890;Литые;;15;25;6;108;4;65,1;;false
9204;REPLICA OS;OS Ni-H082;;4220;Литые;;17;37;7;112;5;66,6;;false
9205;REPLICA OS;OS Ni-H082;;5890;Литые;;16;39;6,5;105;5;56,6;;false
9206;REPLICA OS;OS Ni-H082;;5890;Литые;;15;25;6;108;4;65,1;;false
9207;REPLICA OS;OS Ni-H085;;4220;Литые;;17;37;7;112;5;66,6;;false
9208;REPLICA OS;OS Ni-H085;;5890;Литые;;16;39;6,5;105;5;56,6;;false
9209;REPLICA OS;OS Ni-H085;;5890;Литые;;15;25;6;108;4;65,1;;false
9210;REPLICA OS;OS Ni-H086;;4220;Литые;;17;37;7;112;5;66,6;;false
9211;REPLICA OS;OS Ni-H086;;5890;Литые;;16;39;6,5;105;5;56,6;;false
9212;REPLICA OS;OS Ni-H086;;5890;Литые;;15;25;6;108;4;65,1;;false
9213;REPLICA OS;OS Ni-H092;;4220;Литые;;17;37;7;112;5;66,6;;false
9214;REPLICA OS;OS Ni-H092;;5890;Литые;;16;39;6,5;105;5;56,6;;false
9215;REPLICA OS;OS Ni-H092;;5890;Литые;;15;25;6;108;4;65,1;;false
9216;REPLICA OS;OS Ni-H097;;4220;Литые;;17;37;7;112;5;66,6;;false
9217;REPLICA OS;OS Ni-H097;;5890;Литые;;16;39;6,5;105;5;56,6;;false
9218;REPLICA OS;OS Ni-H097;;5890;Литые;;15;25;6;108;4;65,1;;false
9219;REPLICA OS;OS Ni-Y792;;4220;Литые;;17;37;7;112;5;66,6;;false
9220;REPLICA OS;OS Ni-Y792;;5890;Литые;;16;39;6,5;105;5;56,6;;false
9221;REPLICA OS;OS Ni-Y792;;5890;Литые;;15;25;6;108;4;65,1;;false
9222;REPLICA OS;OS Op-Y683;;4220;Литые;;17;37;7;112;5;66,6;;false
9223;REPLICA OS;OS Op-Y683;;5890;Литые;;16;39;6,5;105;5;56,6;;false
9224;REPLICA OS;OS Op-Y683;;5890;Литые;;15;25;6;108;4;65,1;;false
9225;REPLICA OS;OS Op-Y796;;4220;Литые;;17;37;7;112;5;66,6;;false
9226;REPLICA OS;OS Op-Y796;;5890;Литые;;16;39;6,5;105;5;56,6;;false
9227;REPLICA OS;OS Op-Y796;;5890;Литые;;15;25;6;108;4;65,1;;false
9228;REPLICA OS;OS Op-Y797;;4220;Литые;;17;37;7;112;5;66,6;;false
9229;REPLICA OS;OS Op-Y797;;5890;Литые;;16;39;6,5;105;5;56,6;;false
9230;REPLICA OS;OS Op-Y797;;5890;Литые;;15;25;6;108;4;65,1;;false
9231;REPLICA OS;OS Po-H081;;4220;Литые;;17;37;7;112;5;66,6;;false
9232;REPLICA OS;OS Po-H081;;5890;Литые;;16;39;6,5;105;5;56,6;;false
9233;REPLICA OS;OS Po-H081;;5890;Литые;;15;25;6;108;4;65,1;;false
9234;REPLICA OS;OS Po-H085;;4220;Литые;;17;37;7;112;5;66,6;;false
9235;REPLICA OS;OS Po-H085;;5890;Литые;;16;39;6,5;105;5;56,6;;false
9236;REPLICA OS;OS Po-H085;;5890;Литые;;15;25;6;108;4;65,1;;false
9237;REPLICA OS;OS Re-Y683;;4220;Литые;;17;37;7;112;5;66,6;;false
9238;REPLICA OS;OS Re-Y683;;5890;Литые;;16;39;6,5;105;5;56,6;;false
9239;REPLICA OS;OS Re-Y683;;5890;Литые;;15;25;6;108;4;65,1;;false
9240;REPLICA OS;OS Re-Y794;;4220;Литые;;17;37;7;112;5;66,6;;false
9241;REPLICA OS;OS Re-Y794;;5890;Литые;;16;39;6,5;105;5;56,6;;false
9242;REPLICA OS;OS Re-Y794;;5890;Литые;;15;25;6;108;4;65,1;;false
9243;REPLICA OS;OS Sk-Y798;;4220;Литые;;17;37;7;112;5;66,6;;false
9244;REPLICA OS;OS Sk-Y798;;5890;Литые;;16;39;6,5;105;5;56,6;;false
9245;REPLICA OS;OS Sk-Y798;;5890;Литые;;15;25;6;108;4;65,1;;false
9246;REPLICA OS;OS Su-H081;;4220;Литые;;17;37;7;112;5;66,6;;false
9247;REPLICA OS;OS Su-H081;;5890;Литые;;16;39;6,5;105;5;56,6;;false
9248;REPLICA OS;OS Su-H081;;5890;Литые;;15;25;6;108;4;65,1;;false
9249;REPLICA OS;OS Su-H085;;4220;Литые;;17;37;7;112;5;66,6;;false
9250;REPLICA OS;OS Su-H085;;5890;Литые;;16;39;6,5;105;5;56,6;;false
9251;REPLICA OS;OS Su-H085;;5890;Литые;;15;25;6;108;4;65,1;;false
9252;REPLICA OS;OS Sz-H080;;4220;Литые;;17;37;7;112;5;66,6;;false
9253;REPLICA OS;OS Sz-H080;;5890;Литые;;16;39;6,5;105;5;56,6;;false
9254;REPLICA OS;OS Sz-H080;;5890;Литые;;15;25;6;108;4;65,1;;false
9255;REPLICA OS;OS To-H035;;4220;Литые;;17;37;7;112;5;66,6;;false
9256;REPLICA OS;OS To-H035;;5890;Литые;;16;39;6,5;105;5;56,6;;false
9257;REPLICA OS;OS To-H035;;5890;Литые;;15;25;6;108;4;65,1;;false
9258;REPLICA OS;OS To-H038;;4220;Литые;;17;37;7;112;5;66,6;;false
9259;REPLICA OS;OS To-H038;;5890;Литые;;16;39;6,5;105;5;56,6;;false
9260;REPLICA OS;OS To-H038;;5890;Литые;;15;25;6;108;4;65,1;;false
9261;REPLICA OS;OS To-H079;;4220;Литые;;17;37;7;112;5;66,6;;false
9262;REPLICA OS;OS To-H079;;5890;Литые;;16;39;6,5;105;5;56,6;;false
9263;REPLICA OS;OS To-H079;;5890;Литые;;15;25;6;108;4;65,1;;false
9264;REPLICA OS;OS To-H080;;4220;Литые;;17;37;7;112;5;66,6;;false
9265;REPLICA OS;OS To-H080;;5890;Литые;;16;39;6,5;105;5;56,6;;false
9266;REPLICA OS;OS To-H080;;5890;Литые;;15;25;6;108;4;65,1;;false
9267;REPLICA OS;OS To-H082;;4220;Литые;;17;37;7;112;5;66,6;;false
9268;REPLICA OS;OS To-H082;;5890;Литые;;16;39;6,5;105;5;56,6;;false
9269;REPLICA OS;OS To-H082;;5890;Литые;;15;25;6;108;4;65,1;;false
9270;REPLICA OS;OS To-H092;;4220;Литые;;17;37;7;112;5;66,6;;false
9271;REPLICA OS;OS To-H092;;5890;Литые;;16;39;6,5;105;5;56,6;;false
9272;REPLICA OS;OS To-H092;;5890;Литые;;15;25;6;108;4;65,1;;false
9273;REPLICA OS;OS To-H099;;4220;Литые;;17;37;7;112;5;66,6;;false
9274;REPLICA OS;OS To-H099;;5890;Литые;;16;39;6,5;105;5;56,6;;false
9275;REPLICA OS;OS To-H099;;5890;Литые;;15;25;6;108;4;65,1;;false
9276;REPLICA OS;OS To-Y660;;4220;Литые;;17;37;7;112;5;66,6;;false
9277;REPLICA OS;OS To-Y660;;5890;Литые;;16;39;6,5;105;5;56,6;;false
9278;REPLICA OS;OS To-Y660;;5890;Литые;;15;25;6;108;4;65,1;;false
9279;REPLICA OS;OS To-Y795;;4220;Литые;;17;37;7;112;5;66,6;;false
9280;REPLICA OS;OS To-Y795;;5890;Литые;;16;39;6,5;105;5;56,6;;false
9281;REPLICA OS;OS To-Y795;;5890;Литые;;15;25;6;108;4;65,1;;false
9282;REPLICA OS;OS VW-H081;;4220;Литые;;17;37;7;112;5;66,6;;false
9283;REPLICA OS;OS VW-H081;;5890;Литые;;16;39;6,5;105;5;56,6;;false
9284;REPLICA OS;OS VW-H081;;5890;Литые;;15;25;6;108;4;65,1;;false
9285;REPLICA OS;OS VW-H085;;4220;Литые;;17;37;7;112;5;66,6;;false
9286;REPLICA OS;OS VW-H085;;5890;Литые;;16;39;6,5;105;5;56,6;;false
9287;REPLICA OS;OS VW-H085;;5890;Литые;;15;25;6;108;4;65,1;;false
9288;REPLICA OS;OS VW-H145;;4220;Литые;;17;37;7;112;5;66,6;;false
9289;REPLICA OS;OS VW-H145;;5890;Литые;;16;39;6,5;105;5;56,6;;false
9290;REPLICA OS;OS VW-H145;;5890;Литые;;15;25;6;108;4;65,1;;false
9291;REPLICA OS;OS VW-Y798;;4220;Литые;;17;37;7;112;5;66,6;;false
9292;REPLICA OS;OS VW-Y798;;5890;Литые;;16;39;6,5;105;5;56,6;;false
9293;REPLICA OS;OS VW-Y798;;5890;Литые;;15;25;6;108;4;65,1;;false
9294;RIAL;CA656;;8980;Литые;;16;38;7;112;5;66,5;;false
9295;RIAL;CA656;;10380;Литые;;16;60;6,5;160;5;65,1;;false
9296;RIAL;Como;;8980;Литые;;16;38;7;112;5;66,5;;false
9297;RIAL;Como;;10380;Литые;;16;60;6,5;160;5;65,1;;false
9298;RIAL;DA707;;8980;Литые;;16;38;7;112;5;66,5;;false
9299;RIAL;DA707;;10380;Литые;;16;60;6,5;160;5;65,1;;false
9300;RIAL;Flair;;8980;Литые;;16;38;7;112;5;66,5;;false
9301;RIAL;Flair;;10380;Литые;;16;60;6,5;160;5;65,1;;false
9302;RIAL;Le Mans;;8980;Литые;;16;38;7;112;5;66,5;;false
9303;RIAL;Le Mans;;10380;Литые;;16;60;6,5;160;5;65,1;;false
9304;RIAL;Lugano;;8980;Литые;;16;38;7;112;5;66,5;;false
9305;RIAL;Lugano;;10380;Литые;;16;60;6,5;160;5;65,1;;false
9306;RIAL;M10;;8980;Литые;;16;38;7;112;5;66,5;;false
9307;RIAL;M10;;19040;Литые;;20;29;8,5;112;5;66,5;;false
9308;RIAL;M10;;22520;Литые;;20;29;8,5;112;5;66,5;;false
9309;RIAL;M10;;23810;Литые;;20;29;8,5;112;5;66,5;;false
9310;RIAL;M10;;23810;Литые;;20;40;8,5;112;5;66,5;;false
9311;RIAL;Milano;;8980;Литые;;16;38;7;112;5;66,5;;false
9312;RIAL;Milano;;10380;Литые;;16;60;6,5;160;5;65,1;;false
9313;RIAL;Murago;;8980;Литые;;16;38;7;112;5;66,5;;false
9314;RIAL;Murago;;10380;Литые;;16;60;6,5;160;5;65,1;;false
9315;RIAL;Oslo;;8980;Литые;;16;38;7;112;5;66,5;;false
9316;RIAL;Oslo;;10380;Литые;;16;60;6,5;160;5;65,1;;false
9317;RIAL;Padua;;8980;Литые;;16;38;7;112;5;66,5;;false
9318;RIAL;Padua;;10380;Литые;;16;60;6,5;160;5;65,1;;false
9319;RIAL;Quinto;;8390;Литые;;19;50;9;150;5;110,1;;false
9320;RIAL;Roma;;8980;Литые;;16;38;7;112;5;66,5;;false
9321;RIAL;Roma;;10380;Литые;;16;60;6,5;160;5;65,1;;false
9322;RIAL;Sion808;;8980;Литые;;16;38;7;112;5;66,5;;false
9323;RIAL;Sion808;;10380;Литые;;16;60;6,5;160;5;65,1;;false
9324;RIAL;Transporte;;11550;Литые;;16;60;6,5;160;5;65,1;;false
9325;RIAL;Transporte;;11550;Литые;;17;66;7;130;5;89,1;;false
9326;RIAL;Transporte 6;;13730;Литые;;17;57;7;130;6;84,1;;false
9327;RIAL;Transporte 6;;13900;Литые;;16;62;6,5;130;6;84,1;;false
9328;RIAL;U1;;8980;Литые;;16;38;7;112;5;66,5;;false
9329;RIAL;U1;;10380;Литые;;16;60;6,5;160;5;65,1;;false
9330;RIAL;VD60;;8980;Литые;;16;38;7;112;5;66,5;;false
9331;RIAL;VD60;;10380;Литые;;16;60;6,5;160;5;65,1;;false
9332;RIAL;X10;;10380;Литые;;17;37;7,5;120;5;72,6;;false
9333;RIAL;X10;;11130;Литые;;18;30;8;112;5;66,5;;false
9334;RIAL;X10X;;18120;Литые;;19;18;9;120;5;74,1;;false
9335;RIAL;X10X;;16090;Литые;;19;48;9;120;5;74,1;;false
9336;RPLC;Au71;;6540;Литые;;17;39;8;112;5;66,5;;false
9337;RPLC;Au72;;8200;Литые;;18;39;8;112;5;66,5;;false
9338;RPLC;Au77;;8200;Литые;;18;28;8;112;5;66,6;;false
9339;RPLC;BM75;;5870;Литые;;17;34;7,5;120;5;72,6;;false
9340;RPLC;BM76;;6520;Литые;;17;30;8;120;5;72,6;;false
9341;RPLC;BM77;;4450;Литые;;16;31,5;6,5;114,3;5;67,1;;false
9342;RPLC;BM77;;5490;Литые;;16;39,5;6,5;112;5;66,6;;false
9343;RPLC;BM78;;7940;Литые;;18;30;8;112;5;66,6;;false
9344;RPLC;BM90;;5780;Литые;;17;32;7,5;120;5;72,6;;false
9345;RPLC;BM95;;8520;Литые;;18;30;8;112;5;66,6;;false
9346;RPLC;Ch57;;4450;Литые;;16;31,5;6,5;114,3;5;67,1;;false
9347;RPLC;Ch57;;5490;Литые;;16;39,5;6,5;112;5;66,6;;false
9348;RPLC;Ch60;;4450;Литые;;16;31,5;6,5;114,3;5;67,1;;false
9349;RPLC;Ch60;;5490;Литые;;16;39,5;6,5;112;5;66,6;;false
9350;RPLC;Ch61;;4450;Литые;;16;31,5;6,5;114,3;5;67,1;;false
9351;RPLC;Ch61;;5490;Литые;;16;39,5;6,5;112;5;66,6;;false
9352;RPLC;Ci42;;4370;Литые;;15;23;6;108;4;65,1;;false
9353;RPLC;Da24;;4450;Литые;;16;31,5;6,5;114,3;5;67,1;;false
9354;RPLC;Da24;;5490;Литые;;16;39,5;6,5;112;5;66,6;;false
9355;RPLC;Da3;;4450;Литые;;16;31,5;6,5;114,3;5;67,1;;false
9356;RPLC;Da3;;5490;Литые;;16;39,5;6,5;112;5;66,6;;false
9357;RPLC;Fo60;;6500;Литые;;17;50;7;108;5;63,3;;false
9358;RPLC;Fo62;;6220;Литые;;17;52,5;7,5;108;5;63,3;;false
9359;RPLC;Fo63;;4450;Литые;;16;31,5;6,5;114,3;5;67,1;;false
9360;RPLC;Fo63;;5490;Литые;;16;39,5;6,5;112;5;66,6;;false
9361;RPLC;Fo66;;6220;Литые;;17;52,5;7,5;108;5;63,3;;false
9362;RPLC;Ho42;;4450;Литые;;16;31,5;6,5;114,3;5;67,1;;false
9363;RPLC;Ho42;;5490;Литые;;16;39,5;6,5;112;5;66,6;;false
9364;RPLC;Ho43;;4450;Литые;;16;31,5;6,5;114,3;5;67,1;;false
9365;RPLC;Ho43;;5490;Литые;;16;39,5;6,5;112;5;66,6;;false
9366;RPLC;Hy11;;4450;Литые;;16;31,5;6,5;114,3;5;67,1;;false
9367;RPLC;Hy11;;5490;Литые;;16;39,5;6,5;112;5;66,6;;false
9368;RPLC;Hy12;;4450;Литые;;16;31,5;6,5;114,3;5;67,1;;false
9369;RPLC;Hy12;;5490;Литые;;16;39,5;6,5;112;5;66,6;;false
9370;RPLC;Hy13;;5970;Литые;;17;48;6,5;114,3;5;67,1;;false
9371;RPLC;Hy13;;5510;Литые;;17;48;6,5;114,3;5;67,1;;false
9372;RPLC;Hy58;;6500;Литые;;17;48;6,5;114,3;5;67,1;;false
9373;RPLC;Hy60;;4060;Литые;;15;46;6;100;4;54,1;;false
9374;RPLC;Hy61;;4450;Литые;;16;31,5;6,5;114,3;5;67,1;;false
9375;RPLC;Hy61;;5490;Литые;;16;39,5;6,5;112;5;66,6;;false
9376;RPLC;Hy63;;6060;Литые;;17;41;7;114,3;5;67,1;;false
9377;RPLC;Hy64;;4450;Литые;;16;31,5;6,5;114,3;5;67,1;;false
9378;RPLC;Hy64;;5490;Литые;;16;39,5;6,5;112;5;66,6;;false
9379;RPLC;Hy65;;4060;Литые;;15;48;6;100;4;54,1;;false
9380;RPLC;Hy66;;4450;Литые;;16;31,5;6,5;114,3;5;67,1;;false
9381;RPLC;Hy66;;5490;Литые;;16;39,5;6,5;112;5;66,6;;false
9382;RPLC;Hy80;;4450;Литые;;16;31,5;6,5;114,3;5;67,1;;false
9383;RPLC;Hy80;;5490;Литые;;16;39,5;6,5;112;5;66,6;;false
9384;RPLC;Hy82;;4450;Литые;;16;31,5;6,5;114,3;5;67,1;;false
9385;RPLC;Hy82;;5490;Литые;;16;39,5;6,5;112;5;66,6;;false
9386;RPLC;Hy83;;4450;Литые;;16;31,5;6,5;114,3;5;67,1;;false
9387;RPLC;Hy83;;5490;Литые;;16;39,5;6,5;112;5;66,6;;false
9388;RPLC;Hy85;;4450;Литые;;16;31,5;6,5;114,3;5;67,1;;false
9389;RPLC;Hy85;;5490;Литые;;16;39,5;6,5;112;5;66,6;;false
9390;RPLC;Hy86;;5340;Литые;;16;43;6;114,3;5;67,1;;false
9391;RPLC;Hy87;;4450;Литые;;16;31,5;6,5;114,3;5;67,1;;false
9392;RPLC;Hy87;;5490;Литые;;16;39,5;6,5;112;5;66,6;;false
9393;RPLC;Hy88;;4890;Литые;;16;43;6;114,3;5;67,1;;false
9394;RPLC;Hy90;;4450;Литые;;16;31,5;6,5;114,3;5;67,1;;false
9395;RPLC;Hy90;;5490;Литые;;16;39,5;6,5;112;5;66,6;;false
9396;RPLC;IN24;;8200;Литые;;18;40;8;114,3;5;66,1;;false
9397;RPLC;Ki10;;6220;Литые;;17;41;7;114,3;5;67,1;;false
9398;RPLC;Ki11;;4450;Литые;;16;31,5;6,5;114,3;5;67,1;;false
9399;RPLC;Ki11;;5490;Литые;;16;39,5;6,5;112;5;66,6;;false
9400;RPLC;Ki12;;5510;Литые;;16;48;6;114,3;5;67,1;;false
9401;RPLC;Ki46;;4450;Литые;;16;31,5;6,5;114,3;5;67,1;;false
9402;RPLC;Ki46;;5490;Литые;;16;39,5;6,5;112;5;66,6;;false
9403;RPLC;Ki47;;4450;Литые;;16;31,5;6,5;114,3;5;67,1;;false
9404;RPLC;Ki47;;5510;Литые;;16;48;6;114,3;5;67,1;;false
9405;RPLC;Ki52;;4060;Литые;;15;48;6;100;4;54,1;;false
9406;RPLC;Ki53;;5490;Литые;;16;48;6;114,3;5;67,1;;false
9407;RPLC;Ki54;;4060;Литые;;15;46;6;100;4;54,1;;false
9408;RPLC;Ki55;;4060;Литые;;15;48;6;100;4;54,1;;false
9409;RPLC;Ki56;;4450;Литые;;16;31,5;6,5;114,3;5;67,1;;false
9410;RPLC;Ki56;;5490;Литые;;16;39,5;6,5;112;5;66,6;;false
9411;RPLC;Ki70;;4450;Литые;;16;31,5;6,5;114,3;5;67,1;;false
9412;RPLC;Ki70;;5490;Литые;;16;39,5;6,5;112;5;66,6;;false
9413;RPLC;KI73;;4160;Литые;;16;50;6,5;114,3;5;67,1;;false
9414;RPLC;Ki76;;6700;Литые;;17;48,5;7;114,3;5;67,1;;false
9415;RPLC;Ki9;;4450;Литые;;16;31,5;6,5;114,3;5;67,1;;false
9416;RPLC;Ki9;;5490;Литые;;16;39,5;6,5;112;5;66,6;;false
9417;RPLC;Le40;;4450;Литые;;16;31,5;6,5;114,3;5;67,1;;false
9418;RPLC;Le40;;5490;Литые;;16;39,5;6,5;112;5;66,6;;false
9419;RPLC;Le41;;5870;Литые;;17;45;8;114,3;5;60,1;;false
9420;RPLC;Le50;;8520;Литые;;18;30;8;114,3;5;60,1;;false
9421;RPLC;Le52;;4450;Литые;;16;31,5;6,5;114,3;5;67,1;;false
9422;RPLC;Le52;;5490;Литые;;16;39,5;6,5;112;5;66,6;;false
9423;RPLC;Le55;;18570;Литые;;20;30;8;114,3;5;60,1;;false
9424;RPLC;Le6;;4450;Литые;;16;31,5;6,5;114,3;5;67,1;;false
9425;RPLC;Le6;;5490;Литые;;16;39,5;6,5;112;5;66,6;;false
9426;RPLC;LR28;;4450;Литые;;16;31,5;6,5;114,3;5;67,1;;false
9427;RPLC;LR28;;5490;Литые;;16;39,5;6,5;112;5;66,6;;false
9428;RPLC;LR30;;8290;Литые;;18;53;8;120;5;72,6;;false
9429;RPLC;LR7;;7830;Литые;;18;55;8;108;5;63,3;;false
9430;RPLC;Ma47;;4450;Литые;;16;31,5;6,5;114,3;5;67,1;;false
9431;RPLC;Ma47;;5490;Литые;;16;39,5;6,5;112;5;66,6;;false
9432;RPLC;Ma48;;4880;Литые;;16;50;6,5;114,3;5;67,1;;false
9433;RPLC;Ma50;;5840;Литые;;17;50;7;114,3;5;67,1;;false
9434;RPLC;Ma50;;7830;Литые;;18;50;7,5;114,3;5;67,1;;false
9435;RPLC;Ma51;;6260;Литые;;17;50;7;114,3;5;67,1;;false
9436;RPLC;Me65;;4450;Литые;;16;31,5;6,5;114,3;5;67,1;;false
9437;RPLC;Me65;;5490;Литые;;16;39,5;6,5;112;5;66,6;;false
9438;RPLC;Me66;;9370;Литые;;19;56;8,5;112;5;66,6;;false
9439;RPLC;Me66;;9700;Литые;;19;56;8,5;112;5;66,6;;false
9440;RPLC;Me67;;7830;Литые;;18;47;7,5;112;5;66,6;;false
9441;RPLC;Me69;;8920;Литые;;19;47;7,5;112;5;66,6;;false
9442;RPLC;Me70;;9510;Литые;;19;47;7,5;112;5;66,6;;false
9443;RPLC;Me72;;4450;Литые;;16;31,5;6,5;114,3;5;67,1;;false
9444;RPLC;Me72;;5490;Литые;;16;39,5;6,5;112;5;66,6;;false
9445;RPLC;Me73;;4450;Литые;;16;31,5;6,5;114,3;5;67,1;;false
9446;RPLC;Me73;;5490;Литые;;16;39,5;6,5;112;5;66,6;;false
9447;RPLC;Me80;;4450;Литые;;16;31,5;6,5;114,3;5;67,1;;false
9448;RPLC;Me80;;5490;Литые;;16;39,5;6,5;112;5;66,6;;false
9449;RPLC;Mi11;;4450;Литые;;16;31,5;6,5;114,3;5;67,1;;false
9450;RPLC;Mi11;;5490;Литые;;16;39,5;6,5;112;5;66,6;;false
9451;RPLC;Mi12;;4450;Литые;;16;31,5;6,5;114,3;5;67,1;;false
9452;RPLC;Mi12;;5490;Литые;;16;39,5;6,5;112;5;66,6;;false
9453;RPLC;Mi20;;4450;Литые;;16;31,5;6,5;114,3;5;67,1;;false
9454;RPLC;Mi20;;5490;Литые;;16;39,5;6,5;112;5;66,6;;false
9455;RPLC;Mi30;;5340;Литые;;16;46;6,5;114,3;5;67,1;;false
9456;RPLC;Mi31;;5120;Литые;;16;38;6,5;114,3;5;67,1;;false
9457;RPLC;Mi32;;4890;Литые;;16;38;6,5;114,3;5;67,1;;false
9458;RPLC;Ni14;;4450;Литые;;16;31,5;6,5;114,3;5;67,1;;false
9459;RPLC;Ni14;;5490;Литые;;16;39,5;6,5;112;5;66,6;;false
9460;RPLC;Ni17;;3990;Литые;;15;45;5,5;100;4;60,1;;false
9461;RPLC;Ni69;;4450;Литые;;16;31,5;6,5;114,3;5;67,1;;false
9462;RPLC;Ni69;;5490;Литые;;16;39,5;6,5;112;5;66,6;;false
9463;RPLC;Ni70;;4450;Литые;;16;31,5;6,5;114,3;5;67,1;;false
